x1,x2,label
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1264994657041942), np.float64(-0.2247945958169782), np.float64(-0.2015463700226683), np.float64(-0.2027699608539477), np.float64(-0.0136491629333766)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.1590050615943484), np.float64(-0.0099142715656253), np.float64(-0.0114892257568457), np.float64(-0.0141441485363316), np.float64(-0.2264260502586841)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(1.5620558814614722), np.float64(-0.0145941354481089), np.float64(-0.0145347371757543), np.float64(-0.0108592440803575), np.float64(0.1141400644474345)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0104992545509357), np.float64(-0.0126141930362889), np.float64(-0.2203080961022868), np.float64(-0.0104092571685803), np.float64(1.3295736235183733)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1509712823297836), np.float64(-0.0136041642421989), np.float64(-0.0122992021980448), np.float64(-0.0105892519332912), np.float64(-0.232951868025508)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.014414140683398), np.float64(-0.0136041642421989), np.float64(-0.0145941354481089), np.float64(-0.2178609144397278), np.float64(-0.0122992021980448)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0148416282495864), np.float64(-0.0147381312598776), np.float64(0.1304546088644941), np.float64(-0.0142026468348627), np.float64(0.0095251630231528)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0105892519332912), np.float64(-0.0148371283804686), np.float64(5.0696829311292815), np.float64(-0.1048826943515903), np.float64(0.1386118810730239)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1350646015231505), np.float64(-0.0140091524627984), np.float64(-0.0147291315216421), np.float64(-0.0103642584774025), np.float64(-0.0093292885803148)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1069220124037227), np.float64(-0.0139641537716207), np.float64(-0.0112192336097794), np.float64(-0.0117592179039121), np.float64(-0.0130641799480662)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1081456032350022), np.float64(-0.0108142453891798), np.float64(-0.1003961946368989), np.float64(0.3751727751203878), np.float64(-0.1032512399098843)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2178609144397278), np.float64(-0.0115342244480234), np.float64(-0.0121642061245116), np.float64(-0.0148056292966442), np.float64(1.802695411613101)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0147561307363487), np.float64(-0.0146166347936978), np.float64(-0.0109942401538907), np.float64(-0.2243867322065517), np.float64(-0.0122092048156894)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.1263759727602292), np.float64(-0.0103642584774025), np.float64(-0.0136041642421989), np.float64(-0.0148461281187042), np.float64(-0.0082943186832271)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0146841328304644), np.float64(-0.0148641275951753), np.float64(-0.0286121992018367), np.float64(-0.1305781018084591), np.float64(-0.0147741302128198)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1003961946368989), np.float64(-0.0136041642421989), np.float64(-0.0145941354481089), np.float64(-0.010949241462713), np.float64(-0.2366226405193464)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0137391603157321), np.float64(-0.0142791446098648), np.float64(-0.1917576433724325), np.float64(-0.1978755975288298), np.float64(-0.0148542278831162)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0147291315216421), np.float64(-0.2358069132984934), np.float64(-0.0138741563892653), np.float64(-0.0092842898891371), np.float64(-0.0096892781097366)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0141441485363316), np.float64(-0.0147741302128198), np.float64(-0.0103642584774025), np.float64(-0.0144006410760447), np.float64(-0.1672858267468431)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0138741563892653), np.float64(0.175319606011408), np.float64(0.4771386777270102), np.float64(-0.0138741563892653), np.float64(-0.1224208295999293)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0144591393745757), np.float64(-0.0107242480068244), np.float64(-0.2260181866482576), np.float64(-0.1142635573913995), np.float64(-0.0147516308672309)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0113542296833125), np.float64(-0.1114085121184141), np.float64(-0.1872711436577411), np.float64(-0.1509712823297836), np.float64(-0.1876790072681676)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2223474141544192), np.float64(-0.012929183874533), np.float64(-0.2186766416605808), np.float64(-0.0145221375422245), np.float64(-0.0105037544200535)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.2976786891393548), np.float64(-0.0147561307363487), np.float64(-0.0145491367569312), np.float64(-0.0828580593885598), np.float64(-0.1754430989553729)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1689172811885491), np.float64(-0.2211238233231398), np.float64(-0.0126141930362889), np.float64(-0.0104992545509357), np.float64(-0.0145941354481089)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0123442008892225), np.float64(-0.0144951383275179), np.float64(-0.0122992021980448), np.float64(-0.0139641537716207), np.float64(-0.0115792231392012)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0092842898891371), np.float64(-0.0114892257568457), np.float64(-0.0100942663303362), np.float64(0.0855896117175803), np.float64(-0.0145329372281072)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0137841590069098), np.float64(-0.0148371283804686), np.float64(-0.0148416282495864), np.float64(-0.1228286932103558), np.float64(0.0611177950919909)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0121192074333339), np.float64(-0.0148641275951753), np.float64(-0.0133341720951325), np.float64(-0.0134691681686657), np.float64(-0.0139641537716207)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0145041380657534), np.float64(-0.0136491629333766), np.float64(1.4682472510633795), np.float64(-0.2366226405193464), np.float64(-0.1142635573913995)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0098242741832698), np.float64(-0.0122542035068671), np.float64(-0.0133791707863103), np.float64(-0.0101842637126916), np.float64(-0.1534184639923425)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0122542035068671), np.float64(-0.0132891734039548), np.float64(0.1590050615943484), np.float64(-0.21296655111461), np.float64(-0.0131091786392439)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1966520066975504), np.float64(-0.2027699608539477), np.float64(1.5987636063998565), np.float64(-0.0145041380657534), np.float64(-0.0148551278569397)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0091942925067816), np.float64(-0.2224289868765045), np.float64(0.2976786891393548), np.float64(-0.0136491629333766), np.float64(-0.0073043474773171)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0142026468348627), np.float64(-0.0111292362274239), np.float64(-0.0108142453891798), np.float64(-0.0108142453891798), np.float64(-0.1040669671307373)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0143691419922203), np.float64(-0.0104992545509357), np.float64(-0.2276496410899636), np.float64(-0.0103642584774025), np.float64(-0.1876790072681676)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0126591917274666), np.float64(-0.0084293147567603), np.float64(-0.231320413583802), np.float64(-0.009464284653848), np.float64(-0.2158215963875954)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2366226405193464), np.float64(-0.0122992021980448), np.float64(-0.0146391341392866), np.float64(-0.2203080961022868), np.float64(-0.0147381312598776)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0146661333539933), np.float64(-0.0147606306054665), np.float64(-0.1224208295999293), np.float64(-0.0133791707863103), np.float64(-0.0086093095214712)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0142341459186871), np.float64(-0.0138291576980875), np.float64(-0.20680781059717), np.float64(-0.013779659137792), np.float64(-0.0127941878009998)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0143691419922203), np.float64(-0.0136491629333766), np.float64(-0.0126141930362889), np.float64(-0.2345833224672139), np.float64(-0.0132891734039548)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0140541511539762), np.float64(-0.0117142192127344), np.float64(-0.171364462851108), np.float64(-0.0134691681686657), np.float64(-0.035545880579087)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2061552288204876), np.float64(-0.0103642584774025), np.float64(-0.009464284653848), np.float64(-0.0117592179039121), np.float64(-0.0144591393745757)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1142635573913995), np.float64(-0.0109042427715353), np.float64(-0.232951868025508), np.float64(-0.011939212668623), np.float64(-0.0114892257568457)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2194923688814338), np.float64(-0.1105927848975611), np.float64(-0.2324828248735175), np.float64(-0.0104992545509357), np.float64(-0.0105442532421134)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0110392388450684), np.float64(-0.0122542035068671), np.float64(-0.0121642061245116), np.float64(0.2936000530350899), np.float64(-0.232951868025508)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0126141930362889), np.float64(-0.0137391603157321), np.float64(-0.0145041380657534), np.float64(-0.008969299050893), np.float64(-0.0145941354481089)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0118942139774453), np.float64(-0.0116242218303789), np.float64(-0.0148281286422331), np.float64(-0.0095542820362034), np.float64(-0.0128391864921775)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0076643370067389), np.float64(-0.0147291315216421), np.float64(-0.0148191289039975), np.float64(-0.0128391864921775), np.float64(-0.0100492676391584)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0136041642421989), np.float64(0.1111322077024609), np.float64(0.016252797945077), np.float64(0.0092101721849087), np.float64(-0.0103642584774025)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0136941616245544), np.float64(-0.1917576433724325), np.float64(-0.0137841590069098), np.float64(-0.0093292885803148), np.float64(-0.0137391603157321)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1118163757288406), np.float64(0.3384650501820038), np.float64(-0.171364462851108), np.float64(-0.1428140101212538), np.float64(-0.0146841328304644)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0147291315216421), np.float64(-0.0108142453891798), np.float64(-0.0106792493156466), np.float64(0.0120450897291055), np.float64(0.134533244968759)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2039935516852272), np.float64(-0.0147966295584087), np.float64(-0.0147381312598776), np.float64(0.1141400644474345), np.float64(-0.0110392388450684)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2324461171485791), np.float64(-0.0089243003597153), np.float64(-0.0095542820362034), np.float64(5.077840203337812), np.float64(-0.0095092833450257)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0141801474892738), np.float64(-0.0123442008892225), np.float64(-0.0113992283744903), np.float64(-0.0146526337466399), np.float64(-0.1999149155809623)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.0128100674791269), np.float64(-0.0145401370186956), np.float64(0.0733537034047856), np.float64(0.2038700587412622), np.float64(-0.0108142453891798)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0122542035068671), np.float64(-0.0147966295584087), np.float64(-0.1701408720198286), np.float64(-0.010454255859758), np.float64(-0.134656737912724)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.134656737912724), np.float64(-0.0097342768009144), np.float64(5.077840203337812), np.float64(-0.0137571597922032), np.float64(-0.0138291576980875)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0146391341392866), np.float64(-0.0097342768009144), np.float64(-0.0117592179039121), np.float64(-0.1831925075534762), np.float64(-0.0142341459186871)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.1386118810730239), np.float64(-0.0120742087421562), np.float64(-0.013779659137792), np.float64(-0.0137841590069098), np.float64(-0.0108592440803575)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.1183319982908973), np.float64(-0.0142341459186871), np.float64(-0.2325032180540388), np.float64(-0.0141441485363316), np.float64(-0.0137841590069098)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.0134850478467928), np.float64(-0.0138291576980875), np.float64(-0.1795217350596378), np.float64(-0.0052794063743194), np.float64(-0.2238157231519546)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.0611177950919909), np.float64(-0.0147291315216421), np.float64(-0.0136491629333766), np.float64(-0.0134691681686657), np.float64(-0.0140091524627984)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0147381312598776), np.float64(-0.0109942401538907), np.float64(-0.2264260502586841), np.float64(-0.0138291576980875), np.float64(-0.2325032180540388)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0145221375422245), np.float64(-0.0147606306054665), np.float64(-0.0082943186832271), np.float64(-0.0148641275951753), np.float64(-0.0081143239185162)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0137841590069098), np.float64(-0.2236117913467414), np.float64(-0.2218579778219074), np.float64(-0.2300968227525225), np.float64(-0.0126141930362889)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.014414140683398), np.float64(-0.1048826943515903), np.float64(-0.0147156319142888), np.float64(-0.2243867322065517), np.float64(-0.0117142192127344)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0148506279878219), np.float64(0.1793982421156728), np.float64(-0.0139641537716207), np.float64(-0.0147291315216421), np.float64(-0.2212461824062677)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1632071906425782), np.float64(-0.0115342244480234), np.float64(-0.2366226405193464), np.float64(-0.0085643108302934), np.float64(-0.0148056292966442)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.009464284653848), np.float64(0.2528136919924409), np.float64(0.3099145974521495), np.float64(-0.0104992545509357), np.float64(-0.0107692466980021)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.212027330949792), np.float64(-0.1305781018084591), np.float64(-0.0087893042861821), np.float64(-0.1619835998112988), np.float64(-0.0147741302128198)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0106792493156466), np.float64(-0.0143241433010425), np.float64(-0.0138111582216164), np.float64(0.2324205114711165), np.float64(-0.2300968227525225)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0145941354481089), np.float64(-0.0120292100509784), np.float64(-0.0127941878009998), np.float64(-0.0147606306054665), np.float64(-0.0125691943451112)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(0.3466223223905336), np.float64(-0.1489319642776511), np.float64(-0.1228286932103558), np.float64(-0.0141441485363316), np.float64(1.5987636063998565)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2101115058416245), np.float64(-0.007979327844983), np.float64(-0.0136941616245544), np.float64(0.1263759727602292), np.float64(-0.1754430989553729)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0103642584774025), np.float64(-0.0107692466980021), np.float64(-0.0816344685572803), np.float64(-0.0148042793359089), np.float64(-0.0145491367569312)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0108142453891798), np.float64(-0.2223474141544192), np.float64(-0.0146841328304644), np.float64(-0.0102292624038694), np.float64(-0.2178609144397278)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.1876790072681676), np.float64(-0.2223474141544192), np.float64(-0.0104992545509357), np.float64(-0.0142341459186871), np.float64(-0.0131991760215994)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0104092571685803), np.float64(-0.0139641537716207), np.float64(-0.2407012766236112), np.float64(-0.0147741302128198), np.float64(-0.2137822783354629)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0105892519332912), np.float64(-0.0147966295584087), np.float64(-0.1958362794766974), np.float64(-0.0147966295584087), np.float64(-0.0147066321760532)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0132891734039548), np.float64(-0.0133386719642503), np.float64(-0.2324746676013089), np.float64(-0.0096892781097366), np.float64(-0.0145041380657534)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0106792493156466), np.float64(-0.0145041380657534), np.float64(0.0929077377754814), np.float64(-0.0144366400289869), np.float64(-0.2178609144397278)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0127491891098221), np.float64(-0.0110392388450684), np.float64(-0.0140991498451539), np.float64(-0.2194923688814338), np.float64(-0.0136941616245544)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0094192859626703), np.float64(-0.0126141930362889), np.float64(-0.0103642584774025), np.float64(0.2976786891393548), np.float64(-0.0113542296833125)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0090142977420707), np.float64(0.1997914226369973), np.float64(-0.1224208295999293), np.float64(-0.0139641537716207), np.float64(-0.0099142715656253)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0118942139774453), np.float64(-0.2345833224672139), np.float64(-0.014414140683398), np.float64(-0.0109942401538907), np.float64(-0.1264994657041942)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0111742349186016), np.float64(-0.0147966295584087), np.float64(-0.0148416282495864), np.float64(-0.2264260502586841), np.float64(-0.0141441485363316)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.2039935516852272), np.float64(0.1039434741867723), np.float64(-0.1917576433724325), np.float64(-0.0148641275951753), np.float64(-0.0092842898891371)]",0
"[np.float64(-0.010454255859758), np.float64(-0.010454255859758), np.float64(-0.010512754158289), np.float64(-0.010512754158289), np.float64(-0.0077543343890944)]","[np.float64(-0.0122992021980448), np.float64(-0.0136941616245544), np.float64(-0.014513137803989), np.float64(-0.009464284653848), np.float64(-0.014414140683398)]",0
